station_id,name,lat,lon
001884,"Sherwood Rd at Jephson St, stop 22/15",-27.485305,152.990892
001886,"High St at Toowong, stop 14 (temp relocation)",-27.487108,152.990815
001889,"High St at Toowong, stop 14A",-27.486728,152.991665
001890,"Benson St at Toowong, stop 14",-27.486615,152.992981
001894,"Benson St at Toowong, stop 14",-27.486886,152.993096
001895,"High St at Toowong Village, stop 23",-27.485777,152.992471
001896,"Ascog Tce at Norwood Street, stop 19",-27.481916,152.985684
001897,"Ascog Tce at Norwood Street, stop 19",-27.481986,152.985423
001899,"Ascog Tce at Quinn Street, stop 17",-27.482304,152.987861
000019,Adelaide Street Stop 19 at City Hall,-27.469383,153.023722
001900,"Ascog Tce at Quinn Street, stop 17",-27.482375,152.987597
019001,"Levington Rd at RACQ, stop 84",-27.587065,153.102883
019002,"Underwood Rd at Levington Rd, stop 85",-27.592482,153.101358
019003,"Franquin Cr at Underwood Rd, stop 86",-27.593619,153.103163
019004,"Stiller Dr at Woodglen St, stop 87",-27.596337,153.102354
019005,"Stiller Dr at Crestwood St, stop 88",-27.600301,153.100818
019006,"Stiller Dr at Balmoral St, stop 89",-27.603336,153.099335
019007,"Stiller Dr at Beenleigh Rd, stop 90",-27.605665,153.098887
019008,Beenleigh Rd at Kuraby Primary School,-27.607089,153.097974
019009,"Strathmore St at Kuraby station, stop 92",-27.605666,153.091383
001901,"Ascog Tce near Jephson St, stop 16",-27.482750,152.990807
019010,Winifred St near Chesterfield Cr,-27.606249,153.089453
019011,"Donegal St at Beenleigh Rd, stop 93",-27.604173,153.088995
019013,Beenleigh Rd at Kuraby Primary School,-27.606569,153.096375
019014,"Stiller Dr at Beenleigh Rd, stop 90",-27.605566,153.098826
019015,"Stiller Dr at Balmoral St, stop 89",-27.602776,153.099330
019016,"Stiller Dr at Crestwood St, stop 88",-27.600482,153.100686
019017,"Stiller Dr at Redland Close, stop 87",-27.596553,153.102203
019018,"Franquin Cr at Underwood Rd, stop 86",-27.593854,153.102879
019019,"Underwood Rd at Levington, stop 85",-27.592645,153.101388
001902,"Ascog Tce near Jephson St, stop 16",-27.482832,152.990626
019020,"Levington Rd at RACQ, stop 84",-27.587265,153.102667
019022,Rochedale Rd at Underwood Rd,-27.594818,153.121967
019023,Rochedale Rd near Fielding Dr,-27.592350,153.122466
019024,Beenleigh Rd near Stiller Dr,-27.606811,153.099415
001903,"Jephson St near Ventnor St, stop 14",-27.481645,152.991119
019050,"Woolloongabba station, platform 1",-27.486079,153.034648
019051,"Mater Hill station, platform 1",-27.484505,153.028213
019052,"South Bank busway station, platform 1",-27.480721,153.021835
019053,"Main St at The Fiveways, stop 9",-27.485621,153.035832
019055,"Main St at Linton Street, stop 8C",-27.483438,153.035764
019056,"Main St at Linton Street, stop 8C",-27.483308,153.035953
019057,"Main St at Baines Street, stop 8B",-27.481753,153.035924
019058,"Main St at Llewellyn Street, stop 8B",-27.480938,153.035690
019059,"Main St at Sinclair Street, stop 8A",-27.479628,153.035655
019060,"Main St at River Terrace, stop 8",-27.477220,153.035592
019061,"Main St at Pearson St, stop 8",-27.476922,153.035799
019062,"Woolloongabba station, platform 2",-27.486011,153.035078
019063,"Mater Hill station, platform 2",-27.484413,153.028393
019064,"South Bank busway station, platform 2",-27.481023,153.022209
019066,"Jurgens St at Woolloongabba, stop E",-27.487147,153.037587
019067,"Stanley St at Jurgens Street, stop F",-27.487043,153.037337
019068,Wynnum Rd near Thornlake Ct,-27.474516,153.126789
001907,"Sylvan Rd at Bulldogs, stop 13",-27.481012,152.992413
019071,"Grange Rd at Grange - Days, stop 25b",-27.425379,153.014415
019072,"Thomas St at Grange, stop 25/26",-27.426276,153.014698
019073,Days Rd at Grange - Days,-27.426081,153.015012
019075,"Fairfield Rd at Ovendean Street, stop 21",-27.514844,153.019047
019076,"Fairfield Rd at Ovendean Street, stop 21",-27.515053,153.018420
019077,"Hyde Rd at Fairfield Rd, stop 22",-27.513801,153.018328
019078,"Hyde Rd at Fairfield Rd, stop 22",-27.513623,153.018262
019079,"Fairfield Rd near Ashby St, stop 19",-27.509528,153.023891
019080,"Fairfield Rd near Ashby St, stop 18a",-27.509854,153.023091
019081,"Ashby St at Fairfield Rd, stop 19",-27.509624,153.023166
019082,"Ashby St near Sydney St, stop 19",-27.509701,153.022944
001909,Sylvan Rd,-27.481439,152.993297
019095,Eagle Tce near Yundah St,-27.322297,153.079853
001910,"Milton Rd at Milton - Sylvan, stop 14",-27.478514,152.987123
001911,"Milton Rd at Milton - Sylvan, stop 14",-27.478656,152.987246
001912,"Milton Rd at Morley Street, stop 13",-27.478651,152.988592
001913,"Milton Rd at Morley Street, stop 13",-27.477635,152.990471
001914,"Milton Rd at Markwell Street, stop 12",-27.477208,152.991283
001915,"Milton Rd at Markwell Street, stop 12",-27.476828,152.991532
001916,"Milton Rd at Park Avenue, stop 11",-27.475899,152.992775
001917,"Milton Rd at Park Avenue, stop 11",-27.476007,152.992883
001918,"Milton Rd at Auchenflower Shops, stop 10",-27.473854,152.995432
001919,Accession Street Stop 21 near Coronation St,-27.452676,152.985933
001920,Accession Street Stop 20 near Empress Tce,-27.454391,152.986059
001921,"Milton Rd at Auchenflower Shops, stop 10",-27.473572,152.996056
001922,"Milton Rd at Hobbs Street, stop 9",-27.472493,152.997247
001923,"Milton Rd at Hobbs Street, stop 9",-27.472507,152.997475
001924,"Milton Rd at Torwood St, stop 8",-27.470261,153.000249
001925,"Milton Rd at Milton - Torwood, stop 8",-27.470595,152.999971
001926,"Birdwood Tce at Fairseat Street, stop 18",-27.470604,152.988176
001927,"Birdwood Tce at Fairseat Street, stop 18",-27.470389,152.988409
001928,"Birdwood Tce at Birdwood Corner, stop 19",-27.470778,152.986517
001929,"Birdwood Tce at Hume Street, stop 16",-27.471521,152.990433
001930,"Birdwood Tce at Hume Street, stop 16/17",-27.471117,152.990027
001931,"Birdwood Tce at Gregory Street, stop 17",-27.470802,152.989266
001933,"Haig Rd at Torwood Street, stop 11",-27.467863,152.999397
001934,"Birdwood Tce at Hope Street, stop 15",-27.471589,152.992437
001935,"Birdwood Tce at Hope Street, stop 15",-27.471763,152.992033
001936,"Birdwood Tce at Wienholt Street, stop 14",-27.471786,152.993866
001937,"Birdwood Tce at Wienholt Street, stop 14",-27.471888,152.993719
001938,"Haig Rd at Payne Street, stop 13",-27.471242,152.995599
001939,"Haig Rd at Payne Street, stop 13",-27.470384,152.996116
001940,"Haig Rd at Torwood Park, stop 12",-27.469895,152.996743
001941,"Haig Rd at Torwood Park, stop 12",-27.469935,152.996909
001944,"Coronation Dr at Wesley Hospital, stop 9",-27.480297,152.998150
001946,Coronation Dr at Regatta,-27.483601,152.995958
001947,"UQ Lakes, platform F",-27.497985,153.018309
001949,"Coronation Dr at Regatta, stop 12",-27.483535,152.995475
001951,"Coronation Dr at Wesley Hospital, stop 9",-27.480073,152.998002
001952,Jubilee Tce at Ithaca near Fletcher Pde,-27.449225,152.989174
001953,Jubilee Tce at Ithaca near The Esplanade,-27.448571,152.989487
001954,"Stewart Rd near Celia St, stop 43",-27.441077,152.990079
001956,"Stewart Rd at Frasers Bridge, stop 45",-27.440251,152.989924
001957,"Stewart Rd at Frasers Bridge, stop 42",-27.440230,152.990085
001959,"Stewart Rd near Devoy St, stop 44",-27.443793,152.991075
001960,Stewart Rd at Ashgrove Village,-27.444274,152.991530
001961,"Stewart Rd at Ashgrove, stop 46",-27.445295,152.991906
001964,"Waterworks Rd at Kadanga Street, stop 18",-27.445983,152.990064
001965,"Waterworks Rd at Ashgrove, stop 17",-27.445747,152.991555
001968,"Ashgrove Ave near Holmesbrook St, stop 26",-27.443320,152.994194
001969,"Ashgrove Ave near Lindsay St, stop 25",-27.442158,152.995693
001972,"Ashgrove Ave near Raleigh Pde, stop 23",-27.437761,153.000123
001973,"Ashgrove Ave near Raleigh Pde, stop 23",-27.437963,152.999950
001974,"Ashgrove Ave near Somme St, stop 21",-27.437682,153.003379
001976,"Ashgrove Ave near Caravan Park, stop 20",-27.437975,153.005650
001977,"Ashgrove Ave near Caravan Park, stop 20",-27.438119,153.005783
001978,"Ashgrove Ave near Vaux St, stop 21",-27.437661,153.002317
001980,"Barbour Rd near Wickfield St, stop 47",-27.323089,153.022527
001981,"Barbour Rd at Caulfield Street, stop 47A",-27.323465,153.024286
001982,"Ashgrove Ave near Lovekin St, stop 24",-27.440116,152.997506
001983,"Ashgrove Ave near Gailey St, stop 24",-27.439456,152.998232
001984,"Arthur Tce near Fairfax St, stop 15",-27.450984,152.996506
001985,"Arthur Tce near Fairfax St, stop 15",-27.450845,152.996440
001986,"Arthur Tce near Primrose Tce, stop 15A",-27.450670,152.994359
001988,"Arthur Tce near Dacca St, stop 16",-27.450417,152.992734
001989,"Arthur Tce near Jason St, stop 16",-27.450300,152.992807
001990,"Arthur Tce near Lugg St, stop 17",-27.450245,152.991058
199001,Eatons Hill at Queen Elizabeth Drive,-27.333834,152.955815
019901,Wadeville St at Wadeville West,-27.630378,152.988702
019902,Wadeville St at Wadeville West,-27.630405,152.986744
019909,Blunder Rd at Lorikeet St,-27.601336,152.988170
001991,"Arthur Tce near Lugg St, stop 17",-27.450131,152.990905
019910,Merivale St at Queensland Theatre,-27.472017,153.014507
019911,Wadeville St Heathwood Rise,-27.629546,152.982404
019912,Wadeville St Heathwood Rise,-27.629703,152.982350
001992,"Windsor Rd at Windsor - Jones, stop 10",-27.450025,153.006234
001993,"Windsor Rd at Windsor - Gebbie, stop 11",-27.448492,153.005636
001996,"Enoggera Rd at Ashgrove Avenue, stop 20a",-27.437587,153.006907
001998,"Enoggera Rd at St Ambroses, stop 18",-27.440180,153.006826
001999,"Enoggera Rd at Newmarket, stop 20",-27.438872,153.007071
000002,Herschel Street Stop 2 near North Quay,-27.468095,153.018744
000020,Adelaide Street Stop 20 at City Hall,-27.469016,153.024221
002000,"Enoggera Rd at Thurlow Street, stop 17",-27.441473,153.007053
002001,"Enoggera Rd at Thurlow Street, stop 17",-27.441598,153.006721
002002,"Kelvin Grove Rd at Windsor Road, stop 16",-27.444222,153.007626
002003,"Kelvin Grove Rd at Windsor Road, stop 16",-27.445031,153.007731
200304,Macarthur Ave at Old Shoreline,-27.440814,153.082615
200305,Macarthur Ave at Old Shoreline,-27.441023,153.082663
200306,Macarthur Ave at Northshore Ferry,-27.444603,153.084800
200308,Theodore St at MacArthur Av,-27.441254,153.077137
200309,Theodore St at MacArthur Av,-27.440887,153.077390
200312,Holt St at Lavarack Ave,-27.432123,153.101191
200313,Holt St at Kingsford Smith Drive,-27.429750,153.101827
200314,Holt St at Kingsford Smith Drive,-27.429924,153.102099
002004,Indooroopilly interchange,-27.500941,152.971946
020040,Strathpine Rd at Adair St,-27.317107,153.006838
002005,"Butterfield St at Ballymore, stop 12",-27.444153,153.016582
002006,"Butterfield St at Ballymore, stop 12",-27.444230,153.016391
200611,Cultural,-27.471405,153.014633
200612,Moray St near Sydney St,-27.472164,153.045715
002007,"Clyde Rd near Hunter St, stop 12a",-27.445616,153.016789
002008,"Clyde Rd near Hunter St, stop 12a",-27.446082,153.016840
002009,"Scott Rd near Herston Rd, stop 13",-27.447603,153.016483
000201,Brunswick Street Stop 201 CLOSED UNTIL LATE 2023,-27.456195,153.032226
002010,"Scott Rd near Herston Rd, stop 13",-27.447489,153.016411
002014,"Herston Rd near Ballymore St, stop 14",-27.446493,153.013275
002015,"Herston Rd near Ballymore St, stop 14",-27.446442,153.013503
002016,"Herston Rd at Picot Street, stop 14a",-27.445853,153.011673
002017,"Herston Rd at Picot Street, stop 14a",-27.445633,153.011497
000202,Brunswick Street Stop 202 near Wickham St,-27.457263,153.033586
002020,"Herston Rd at Herston Corner, stop 15a",-27.445542,153.009059
202018,McComb St - 15,-27.445310,153.010469
202019,McComb St - 15,-27.445151,153.010351
002021,"Kelvin Grove Rd at Guildford Street, stop 15",-27.446187,153.009282
002022,"Kelvin Grove Rd at Guildford Street, stop 15",-27.446972,153.009362
002023,"Kelvin Grove Rd at Moy Street, stop 14",-27.448303,153.010667
002024,"Kelvin Grove Rd at Moy Street, stop 14",-27.448364,153.010374
202462,Easts Leagues,-27.496766,153.050729
002028,"Waterworks Rd at Whitta Street, stop 12",-27.450251,153.000732
002029,"Windsor Rd near Guildford St, stop 13",-27.445156,153.007208
000203,Warner Street Stop 203 near Wickham St,-27.457179,153.034928
002030,"Waterworks Rd at Whitta Street, stop 12",-27.450135,153.000551
002031,"Waterworks Rd at Mossvale Street, stop 13",-27.448602,152.999741
002032,"Waterworks Rd at Mossvale Street, stop 13",-27.448128,152.999746
002033,"Waterworks Rd at Boon Street, stop 14",-27.446564,152.998199
002035,"Waterworks Rd at Boon Street, stop 14",-27.445956,152.997011
203599,Pinkenba School Serpintine Rd,-27.420611,153.120848
002036,"Waterworks Rd at Woodland Street, stop 15",-27.445482,152.996226
002037,"Waterworks Rd at St Finbarr's - Ashgrove, stop 16",-27.445593,152.994401
002038,"Waterworks Rd at St Finbarr's - Ashgrove, stop 16",-27.445290,152.993387
002039,"Pratten St near Brush Box Cl, stop 64",-27.547840,152.985576
000204,Warner Street Stop 204 near Ann St,-27.457364,153.035170
002040,"Pratten St near Edmondson St, stop 64",-27.548311,152.985366
002043,Grays Rd near Newman St,-27.420475,152.978346
002044,Grays Rd near Newman St,-27.420610,152.978511
020448,Macarthur Ave at Portside,-27.439931,153.071075
002045,"Gizerah St near Mashobra St, stop 11",-27.416577,152.976059
002046,"Taylors Rd at Gray Rd, stop 9/7",-27.419953,152.976414
002047,"Taylors Rd at Gray Rd, stop 7/9",-27.419747,152.976529
002048,"Taylors Rd near Lucy St, stop 6",-27.418859,152.977919
002049,"Taylors Rd at Taylors A, stop 7",-27.418785,152.978243
000205,Warner Street Stop 205 near Ann St,-27.457683,153.035583
002050,"Gaythorne Rd at Church, stop 5",-27.419885,152.980025
002051,"Gaythorne Rd at Church, stop 5",-27.419786,152.979928
002052,"Suez St near Samford Rd, stop 13",-27.414335,152.975734
020522,Herston Rd near Bramston Tce,-27.449642,153.026180
020523,Herston Rd near Bramston Tce,-27.449775,153.026226
020524,Skyring Tce near Cunningham St,-27.450000,153.044363
002053,"Suez St at Suez - Samford, stop 13",-27.415052,152.975551
002055,"Suez St near Gizerah St, stop 12",-27.416206,152.974652
002056,"Suez St at Suez A, stop 11a",-27.417358,152.974057
002057,"Suez St at Suez A, stop 11",-27.418099,152.973451
002058,"Gizerah St near Mashobra St, stop 11",-27.416568,152.976256
002059,"Gizerah St at Mitchelton Library, stop 10",-27.417379,152.977843
000206,Ballow Street Stop 206 near Ann St,-27.457009,153.036030
002060,"Gizerah St at Mitchelton Library, stop 10",-27.417787,152.978408
002061,Glen Retreat Rd at Glen - Hay,-27.412529,152.970198
002062,Warrigal Road Green Link,-27.571530,153.089570
002063,Warrigal Road Green Link,-27.571670,153.089084
002064,"Samford Rd at Fenwick Park, stop 23",-27.411865,152.970976
002066,"Lestrange Tce near Victoria Park Rd, stop 20",-27.449206,153.012389
002067,"Samford Rd at Gaythorne RSL, stop 33",-27.415837,152.979202
002068,"Samford Rd at Gaythorne RSL, stop 33",-27.415885,152.978961
002069,"Samford Rd at Gaythorne station, stop 32",-27.419568,152.984854
000207,Brunswick Street Stop 207 near McLachlan St,-27.458718,153.035426
002070,"Samford Rd at Gaythorne station, stop 32",-27.418676,152.983783
002071,Frasers Rd at Irvine St,-27.417634,152.971828
002072,Brookside Shopping Centre,-27.409738,152.978278
002074,South Pine Rd at Marcellin Stop 34,-27.415713,152.991884
002075,South Pine Rd at Marcellin Stop 34,-27.415098,152.992245
002076,South Pine Rd at Southpine-Elkhorn Stop 35,-27.413920,152.992322
002077,South Pine Rd at Southpine-Elkhorn Stop 35,-27.413861,152.992499
002080,"Pickering St at Pickering - Magura, stop 32",-27.419638,152.995668
002082,"South Pine Rd at South Pine North, stop 36",-27.408776,152.990915
002083,"South Pine Rd Rd at South Pine North, stop 36",-27.408543,152.991145
002084,"South Pine Rd at Everton Park, stop 37",-27.406372,152.990649
002086,"South Pine Rd at Everton Park, stop 37",-27.406491,152.990969
002088,"Griffith St at Burwood Street, stop 20/6",-27.408702,152.985588
002089,"Griffith St at Burwood Street, stop 6/20",-27.408886,152.985371
002090,"Griffith St at Brook Street, stop 19/5",-27.408347,152.987012
002091,"Griffith St at Brook Street, stop 5/19",-27.408281,152.987829
002095,"Osborne Rd near Northmore St, stop 52",-27.406244,152.978292
002096,"Osborne Rd near Northmore St, stop 52",-27.406339,152.978132
002097,"Northmore St near Pascoe St, stop 18",-27.405142,152.974356
002098,"Northmore St near Pascoe St, stop 18",-27.404968,152.973928
002099,"Ruby Rd near Blackwood St, stop 35",-27.409502,152.975387
000021,Adelaide Street Stop 21 at City Hall,-27.468528,153.024827
000210,Brunswick St near Ann St Stop 210,-27.458815,153.035336
002100,"Ruby Rd near McConahgy St, stop 35",-27.409426,152.975623
002101,"Brookside Shopping Centre station, platform C",-27.408643,152.977874
002102,"Blackwood St at Ruby St, stop 16",-27.407609,152.975071
002103,"Blackwood St at Ruby St, stop 16",-27.407438,152.975225
002104,"Blackwood St near Northmore St, stop 17",-27.405619,152.975444
002105,"Blackwood St near Northmore St, stop 17",-27.405560,152.975579
002106,"Glenholm St at Glenholm Corner, stop 19",-27.405031,152.972819
002107,"Glenholm St at Glenholm Corner, stop 19",-27.405487,152.972872
002108,"Glenholm St at Glenholm Crossing, stop 20",-27.408616,152.972417
002109,"Glenholm St at Glenholm Crossing, stop 20",-27.408529,152.972312
210919,Easts Leagues,-27.496971,153.050602
000211,Brunswick Street Stop 211,-27.457063,153.033119
002110,"Glenholm St near Grovely Tce, stop 21",-27.410047,152.972117
002111,"Glenholm St near Grovely Tce, stop 21",-27.409958,152.972013
002112,"Samford Rd at Fenwick Park, stop 23/22",-27.411782,152.971139
002113,"Griffith St at Everton Park, stop 4/18",-27.407663,152.990396
002114,"Blackwood St at Mitchelton, stop 34",-27.411783,152.974268
002115,"Blackwood St at Mitchelton, stop 34",-27.411982,152.974357
002116,Samford Rd at Blackbutt St,-27.414406,152.955255
002117,"Pullen Rd at Hornby Street, stop 51A",-27.400687,152.978211
002119,"Camelia Ave at Galeola Street, stop 50",-27.399954,152.976642
000212,Brunswick Street Stop 212,-27.456601,153.032534
002120,"Camelia Ave at Camelia - Galeola, stop 50",-27.399742,152.975930
002124,"South Pine Rd at Pullen Road, stop 40",-27.402184,152.986842
002127,"Barton St at Pullen Road, stop 40",-27.401694,152.983847
002128,"South Pine Rd at Nitawill Street, stop 39",-27.403116,152.987611
002129,"South Pine Rd at Nitawill Street, stop 3",-27.403493,152.987615
002130,"South Pine Rd at White Street, stop 38",-27.404291,152.988622
002131,"South Pine Rd at White Street, stop 38",-27.404562,152.988523
002132,"South Pine Rd at Everton Junction, stop 40",-27.401273,152.986964
002133,"Griffith St near South Pine Rd, stop 18/4",-27.407537,152.990376
002134,"South Pine Rd at Barton West, stop 41",-27.400070,152.984465
002136,"Barton St at South Pine Bend, stop 42",-27.397743,152.981170
002137,"South Pine Rd at South Pine Bend, stop 43",-27.395015,152.979084
002138,"South Pine Rd near Lily St, stop 44",-27.393900,152.977118
002140,"Parton St at Costello Place, stop 44",-27.392584,153.000324
002141,"Parton St at Costello Place, stop 44",-27.392439,153.000275
002142,Northumbria Rd at Northumbria,-27.356810,153.062111
002144,"Trouts Rd at Disney Street, stop 42",-27.397507,152.998355
002145,"Hamilton Rd at Trouts Rd, stop 46",-27.381248,152.999661
002146,"Trouts Rd at Flockton Street, stop 43",-27.394944,152.998702
002148,Old Northern Rd at Everton Park North,-27.395243,152.985898
002149,Old Northern Rd at Everton Park North,-27.396273,152.986665
002150,Old Northern Rd at Deakin Street,-27.398423,152.986619
002158,"Stafford Rd at Cutbush Street, stop 5",-27.407061,152.992656
002159,"Stafford Rd at Cutbush Street, stop 5",-27.406922,152.991959
000216,Ann Street Stop 216 at Valley Island,-27.459536,153.033999
002164,"Trouts Rd at Flockton St, stop 43",-27.394991,152.998836
002165,"Trouts Rd at Redgrave Street, stop 41",-27.398804,152.998135
002166,"Trouts Rd at Redgrave Street, stop 41",-27.398685,152.998014
002167,"Trouts Rd at Disney Street, stop 42",-27.397018,152.998306
002168,Redwood St at Lalor Street,-27.401405,153.000245
002169,Redwood St at Lalor Street,-27.401529,153.000223
000217,Ann Street Stop 217 at Valley Island,-27.460404,153.032984
002170,"Armfield St at Ferricks Street, stop 39",-27.402384,152.999979
002171,"Armfield St at Ferricks Street, stop 39",-27.402234,152.999701
002172,"Trouts Rd at Trouts - Redwood, stop 40",-27.401569,152.997443
002173,"Trouts Rd at Redwood St, stop 40",-27.401481,152.997604
002176,"Stafford Rd at Mountbridge Street, stop 6",-27.407141,152.994460
002177,"Stafford Rd at Mountbridge Street, stop 6",-27.407324,152.994699
002178,"Trouts Rd near Midson St, stop 7",-27.406760,152.998425
000218,Ann Street Stop 218 at All Hallows,-27.460299,153.033278
002180,"Trouts Rd near Leach St, stop 7",-27.406057,152.998245
002181,"Trouts Rd near Castling St, stop 8",-27.403917,152.998134
002182,"Trouts Rd near Castling St, stop 8",-27.403837,152.997912
002183,"Kidgell St at Boles Street, stop 37",-27.405656,153.001094
002184,"Kidgell St at Boles Street, stop 37",-27.405777,153.001194
002185,"Kidgell St at Midson Street, stop 36",-27.407085,153.000958
002186,"Kidgell St at Midson Street, stop 36",-27.407578,153.000737
002187,"Stafford Rd at Trouts Road, stop 7",-27.407407,152.998726
002188,"Stafford Rd at Trouts Road, stop 7",-27.407305,152.998977
000219,Ann Street Stop 219 at All Hallows,-27.460488,153.033089
002191,"Indooroopilly Shopping Centre station, platform A",-27.501246,152.971855
002192,"Brookside Shopping Centre station, platform A",-27.409984,152.978651
002193,"Brookside Shopping Centre station, platform B",-27.409738,152.978278
000022,Adelaide Street Stop 22 near City Hall,-27.468397,153.024996
000220,Ann Street Stop 220 at All Hallows,-27.461433,153.032171
002200,"Indooroopilly Shopping Centre station, platform B",-27.501168,152.971892
002204,"Indooroopilly Shopping Centre station, platform C",-27.500967,152.971739
002205,"Station Rd at Indooroopilly Shopping Ctr, stop E",-27.501660,152.972073
002206,"Station Rd at Indooroopilly Shopping Ctr, stop D",-27.501553,152.972228
002208,"Camelia Ave at Mirbelia St, stop 47",-27.393401,152.969221
002209,"Camelia Ave at Camelia - Mirbelia, stop 47",-27.393423,152.969401
002210,"Camelia Ave at Camelia - Nymphaea, stop 48",-27.395699,152.972124
002211,"Camelia Ave at Violet St, stop 49",-27.398068,152.974213
002212,"South Pine Rd at Queens Rd, stop 45",-27.391603,152.974021
002213,South Pine Rd at Buckland Rd Stop 46,-27.391417,152.971966
002214,South Pine Rd at Buckland Rd Stop 46,-27.391211,152.971977
002215,"Haig Rd at Torwood Street, stop 11",-27.468739,152.998471
002223,"Logan Rd at Mt Gravatt Central, stop 37",-27.537639,153.078597
002228,"Logan Rd at High Street, stop 36",-27.535977,153.077540
002232,"Logan Rd at Mt Gravatt Central, stop 37",-27.538351,153.079563
002233,"Logan Rd at High Street, stop 36",-27.535298,153.076616
002234,"Springwood St at Troubridge Street, stop 37a",-27.535396,153.079032
002235,"Springwood St at Troubridge Street, stop 37a",-27.535460,153.079143
002236,"Logan Rd at Mt Gravatt School, stop 35s",-27.533448,153.074774
002238,Nursery Rd at Nursery-Logan Stop 48,-27.528796,153.072685
002239,Nursery Rd at Nursery-Logan Stop 48,-27.528475,153.072953
002240,"Logan Rd at Mt Thompson, stop 34",-27.529930,153.072288
002241,"Logan Rd at Mt Gravatt School, stop 35s",-27.532370,153.074246
002242,"Logan Rd at Big Top, stop 35a",-27.531092,153.072746
002243,"Nursery Rd at Miriam Street, stop 68",-27.529647,153.071126
002245,"Nursery Rd at Iris Street, stop 67",-27.530621,153.069516
002246,"Nursery Rd at Marvin Street, stop 66",-27.531342,153.068618
002248,"Messines Ridge Rd at Messines Bushland, stop 57/58",-27.536295,153.060293
002249,"Messines Ridge Rd at Messines Bushland, stop 58",-27.536597,153.060627
000225,Wickham Street Stop 225 near Little St,-27.459064,153.032009
002250,"Messines Ridge Rd at Algona Street, stop 59",-27.537325,153.062542
002251,"Messines Ridge Rd at Algona Street, stop 59",-27.537380,153.062407
002252,"Messines Ridge Rd at Carloch Street, stop 60",-27.537921,153.063545
002253,"Circular Dr at Griffith University, stop B",-27.542424,153.067088
002254,"Gaynesford St at Gaynesford Street South, stop 60",-27.538230,153.063803
002255,"Gaynesford St near Bartels St, stop 61",-27.537065,153.065940
002256,"Gaynesford St near Bartels St, stop 61",-27.537254,153.065813
002257,"Gaynesford St near Donfern St, stop 62",-27.536572,153.066930
002258,"Gaynesford St near Clough St, stop 62",-27.536139,153.067384
002259,"Fielding St near Rockingham St, stop 66",-27.532040,153.068498
000226,Wickham Street Stop 226 near Gotha St,-27.460223,153.031708
002260,"Fielding St near Middleton St, stop 65",-27.532620,153.069086
002262,"Greening St near Vaughan St, stop 64",-27.533564,153.068822
002263,"Greening St near Vaughan St, stop 64",-27.533625,153.068722
002264,"Gaynesford St near Stanhope St, stop 63",-27.535079,153.069218
002265,"Gaynesford St near Greening St, stop 63",-27.534880,153.069314
002267,"Logan Rd at Mt Thompson, stop 34",-27.528397,153.070652
002269,"Bapaume Rd at Holland Park High School, stop 62",-27.530710,153.059300
000227,Wickham Street Stop 227 near Gotha St,-27.459415,153.031788
002272,Cannes St at Holland Park West,-27.527632,153.057444
002274,"Bapaume Rd near Sterculia Ave, stop 57/61",-27.528776,153.057156
002275,"Bapaume Rd near Mulsanne Rd, stop 61/57",-27.529676,153.058638
002279,"Pozieres Rd at Messines Ridge Road, stop 53",-27.530698,153.054113
000228,Wickham Street Stop 228 near Brunswick,-27.457140,153.033874
002280,"Pozieres Rd at Belvedere Street, stop 52",-27.531272,153.052310
002281,"Pozieres Rd at Belvedere Street, stop 52",-27.531430,153.051744
002282,"Monash Rd at Monash Bushlands, stop 55",-27.535664,153.055129
002283,"Monash Rd at Monash Park, stop 56",-27.533972,153.057291
002284,"Monash Rd at Monash Park, stop 56",-27.534237,153.057068
002285,"Monash Rd at Monash Bushland, stop 55",-27.535367,153.055770
002286,"Monash Rd at Craigmont Street, stop 54",-27.536442,153.052776
002287,"Monash Rd at Aldora Street, stop 53",-27.536173,153.051350
002288,"Monash Rd at Aldora Street, stop 53",-27.535909,153.051052
002289,"Monash Rd at Ferrand Street, stop 52",-27.536513,153.048419
000229,Wickham Street Stop 229 near Warner St,-27.456755,153.034261
002290,"Monash Rd at Ferrand Street, stop 52",-27.536389,153.048299
002291,"Monash Rd near Kaypee St, stop 51",-27.535387,153.045642
002292,"Nursery Rd at View Street, stop 49",-27.527978,153.073740
002294,"Monash Rd at Monash Road Shops, stop 49",-27.532852,153.045144
002296,"Monash Rd near Ferrand St, stop 51",-27.535752,153.045650
002297,"Monash Rd at Monash Road Shops, stop 49",-27.533553,153.045313
002298,"Garioch St near Pozieres Rd, stop 51",-27.531732,153.050112
002299,"Garioch St near Marieander St, stop 51",-27.531811,153.050026
000023,Adelaide Street Stop 23 near David Jones,-27.467987,153.025522
002302,"Kuring-Gai Ave near Nurinda Lane, stop 54",-27.526782,153.055518
002303,"Coromandel St at Kuring-Gai Avenue, stop 54",-27.527491,153.055520
002304,"Bapaume Rd near Peronne Rd, stop 54",-27.530013,153.056738
002305,"Pozieres Rd at Coromandel Street, stop 53a",-27.528919,153.056014
002306,"Pozieres Rd at Messines Ridge Road, stop 53",-27.529870,153.055026
002307,"Toohey Rd at Bramston Terrace, stop 47",-27.529820,153.045282
002308,"Toohey Rd at Bramston Terrace, stop 47",-27.529674,153.045453
002309,"Toohey Rd at Tarragindi, stop 44/48",-27.531235,153.045158
000231,Gotha Street Stop 231 near Wickham St,-27.459558,153.031559
